protected_area_id,land_name,land_type,distance_km,main_id,source_id
555744356,frayère de la rivière aux Pins Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,5.907,QC-MAIN-715d4318,https://www.protectedplanet.net
555744356,frayère de la rivière aux Pins Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,13.328,QC-MAIN-22426144,https://www.protectedplanet.net
555744356,frayère de la rivière aux Pins Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,5.762,QC-MAIN-529c96b4,https://www.protectedplanet.net
555744356,frayère de la rivière aux Pins Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,27.8,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
555744356,frayère de la rivière aux Pins Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,12.237,QC-MAIN-0414a373,https://www.protectedplanet.net
555744357,tourbière Saint-Jean Est (partie Béland) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,21.274,QC-MAIN-1eee4ace,https://www.protectedplanet.net
555744357,tourbière Saint-Jean Est (partie Béland) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,23.287,QC-MAIN-844dcc47,https://www.protectedplanet.net
555744357,tourbière Saint-Jean Est (partie Béland) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,49.349,QC-MAIN-529c96b4,https://www.protectedplanet.net
555744357,tourbière Saint-Jean Est (partie Béland) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,8.8,QC-MAIN-11c40b1f,https://www.protectedplanet.net
555744357,tourbière Saint-Jean Est (partie Béland) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,8.927,QC-MAIN-3e146840,https://www.protectedplanet.net
555744357,tourbière Saint-Jean Est (partie Béland) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,8.8,QC-MAIN-7b3b4c8b,https://www.protectedplanet.net
555744357,tourbière Saint-Jean Est (partie Béland) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,9.968,QC-MAIN-6a26086e,https://www.protectedplanet.net
555744359,Tourbière de Saint-Jean Est/Lanoraie (partie Saint-Onge) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,17.078,QC-MAIN-1eee4ace,https://www.protectedplanet.net
555744359,Tourbière de Saint-Jean Est/Lanoraie (partie Saint-Onge) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,18.947,QC-MAIN-844dcc47,https://www.protectedplanet.net
555744359,Tourbière de Saint-Jean Est/Lanoraie (partie Saint-Onge) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,48.433,QC-MAIN-715d4318,https://www.protectedplanet.net
555744359,Tourbière de Saint-Jean Est/Lanoraie (partie Saint-Onge) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,44.468,QC-MAIN-529c96b4,https://www.protectedplanet.net
555744359,Tourbière de Saint-Jean Est/Lanoraie (partie Saint-Onge) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,12.398,QC-MAIN-11c40b1f,https://www.protectedplanet.net
555744359,Tourbière de Saint-Jean Est/Lanoraie (partie Saint-Onge) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,12.602,QC-MAIN-3e146840,https://www.protectedplanet.net
555744359,Tourbière de Saint-Jean Est/Lanoraie (partie Saint-Onge) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,12.398,QC-MAIN-7b3b4c8b,https://www.protectedplanet.net
555744359,Tourbière de Saint-Jean Est/Lanoraie (partie Saint-Onge) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,13.518,QC-MAIN-6a26086e,https://www.protectedplanet.net
555744360,Ruisseau Breckenridge (partie Fortey) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,35.296,ON-MAIN-470b504b,https://www.protectedplanet.net
555744360,Ruisseau Breckenridge (partie Fortey) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,19.442,ON-MAIN-dca9cce7,https://www.protectedplanet.net
555744361,ruisseau Saint-Jean (unité 6) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,33.71,QC-MAIN-715d4318,https://www.protectedplanet.net
555744361,ruisseau Saint-Jean (unité 6) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,37.637,QC-MAIN-22426144,https://www.protectedplanet.net
555744361,ruisseau Saint-Jean (unité 6) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,30.845,QC-MAIN-de3d8b7b,https://www.protectedplanet.net
555744361,ruisseau Saint-Jean (unité 6) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,35.143,QC-MAIN-529c96b4,https://www.protectedplanet.net
555744361,ruisseau Saint-Jean (unité 6) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,11.119,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
555744361,ruisseau Saint-Jean (unité 6) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,37.397,QC-MAIN-0414a373,https://www.protectedplanet.net
555744362,Pointe Platon (partie Herre) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,9.627,QC-MAIN-eac5a52b,https://www.protectedplanet.net
555744364,Grand Bois de Saint-Grégoire (partie Archambault) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,30.367,QC-MAIN-715d4318,https://www.protectedplanet.net
555744364,Grand Bois de Saint-Grégoire (partie Archambault) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,20.808,QC-MAIN-22426144,https://www.protectedplanet.net
555744364,Grand Bois de Saint-Grégoire (partie Archambault) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,38.038,QC-MAIN-529c96b4,https://www.protectedplanet.net
555744364,Grand Bois de Saint-Grégoire (partie Archambault) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,38.458,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
555744364,Grand Bois de Saint-Grégoire (partie Archambault) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,21.895,QC-MAIN-0414a373,https://www.protectedplanet.net
555744365,baie au Chêne (partie Alexander) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,45.943,NB-MAIN-0c5b40d8,https://www.protectedplanet.net
555744366,rivière Batiscan (partie Trahan) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,30.277,QC-MAIN-eac5a52b,https://www.protectedplanet.net
555744366,rivière Batiscan (partie Trahan) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,18.273,QC-MAIN-c8966bdc,https://www.protectedplanet.net
555744366,rivière Batiscan (partie Trahan) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,24.793,QC-MAIN-2cf66e65,https://www.protectedplanet.net
555744366,rivière Batiscan (partie Trahan) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,19.531,QC-MAIN-c1cc9f7c,https://www.protectedplanet.net
555744366,rivière Batiscan (partie Trahan) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,24.793,QC-MAIN-eb73fd68,https://www.protectedplanet.net
555744368,Île Bouchard (partie Desmarais) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,5.939,QC-MAIN-1eee4ace,https://www.protectedplanet.net
555744368,Île Bouchard (partie Desmarais) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,4.358,QC-MAIN-844dcc47,https://www.protectedplanet.net
555744368,Île Bouchard (partie Desmarais) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,28.475,QC-MAIN-715d4318,https://www.protectedplanet.net
555744368,Île Bouchard (partie Desmarais) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,32.246,QC-MAIN-22426144,https://www.protectedplanet.net
555744368,Île Bouchard (partie Desmarais) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,25.388,QC-MAIN-529c96b4,https://www.protectedplanet.net
555744368,Île Bouchard (partie Desmarais) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,49.417,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
555744368,Île Bouchard (partie Desmarais) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,31.45,QC-MAIN-0414a373,https://www.protectedplanet.net
555744368,Île Bouchard (partie Desmarais) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,29.138,QC-MAIN-11c40b1f,https://www.protectedplanet.net
555744368,Île Bouchard (partie Desmarais) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,29.398,QC-MAIN-3e146840,https://www.protectedplanet.net
555744368,Île Bouchard (partie Desmarais) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,29.138,QC-MAIN-7b3b4c8b,https://www.protectedplanet.net
555744368,Île Bouchard (partie Desmarais) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,29.916,QC-MAIN-6a26086e,https://www.protectedplanet.net
555744370,ruisseau à Charrette (partie Meloche) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,41.172,QC-MAIN-de3d8b7b,https://www.protectedplanet.net
555744370,ruisseau à Charrette (partie Meloche) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,27.119,ON-MAIN-fc6f1a44,https://www.protectedplanet.net
555744374,mont Bélair (partie Drolet) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,39.056,QC-MAIN-eac5a52b,https://www.protectedplanet.net
555744375,mont Bélair (parties Petitclerc / Roberge) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,38.582,QC-MAIN-eac5a52b,https://www.protectedplanet.net
555744376,mont Bélair (parties Vigneault / Rousseau / Falardeau) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,38.37,QC-MAIN-eac5a52b,https://www.protectedplanet.net
555744377,mont Bélair (partie Guay) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,39.351,QC-MAIN-eac5a52b,https://www.protectedplanet.net
555744378,mont Bélair (parties Boivin / Gatien/Daigle) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,37.22,QC-MAIN-eac5a52b,https://www.protectedplanet.net
555744379,mont Bélair (parties Branco / Baron) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,39.254,QC-MAIN-eac5a52b,https://www.protectedplanet.net
555744386,rivière du Sud (parties Humeniuk / Verhaegen) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,49.41,QC-MAIN-22426144,https://www.protectedplanet.net
555744387,Île aux Fraises (partie Maillet) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,48.501,QC-MAIN-844dcc47,https://www.protectedplanet.net
555744387,Île aux Fraises (partie Maillet) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,28.091,QC-MAIN-715d4318,https://www.protectedplanet.net
555744387,Île aux Fraises (partie Maillet) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,37.776,QC-MAIN-22426144,https://www.protectedplanet.net
555744387,Île aux Fraises (partie Maillet) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,49.318,QC-MAIN-de3d8b7b,https://www.protectedplanet.net
555744387,Île aux Fraises (partie Maillet) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,22.987,QC-MAIN-529c96b4,https://www.protectedplanet.net
555744387,Île aux Fraises (partie Maillet) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,20.993,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
555744387,Île aux Fraises (partie Maillet) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,36.861,QC-MAIN-0414a373,https://www.protectedplanet.net
555744388,pointe Hébert et Goyette Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,42.599,QC-MAIN-715d4318,https://www.protectedplanet.net
555744388,pointe Hébert et Goyette Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,46.454,QC-MAIN-22426144,https://www.protectedplanet.net
555744388,pointe Hébert et Goyette Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,22.3,QC-MAIN-de3d8b7b,https://www.protectedplanet.net
555744388,pointe Hébert et Goyette Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,43.624,QC-MAIN-529c96b4,https://www.protectedplanet.net
555744388,pointe Hébert et Goyette Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,19.825,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
555744388,pointe Hébert et Goyette Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,46.246,QC-MAIN-0414a373,https://www.protectedplanet.net
555744390,Grand Bois de Saint-Grégoire (partie Blanchard) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,48.785,QC-MAIN-844dcc47,https://www.protectedplanet.net
555744390,Grand Bois de Saint-Grégoire (partie Blanchard) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,29.197,QC-MAIN-715d4318,https://www.protectedplanet.net
555744390,Grand Bois de Saint-Grégoire (partie Blanchard) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,19.395,QC-MAIN-22426144,https://www.protectedplanet.net
555744390,Grand Bois de Saint-Grégoire (partie Blanchard) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,36.85,QC-MAIN-529c96b4,https://www.protectedplanet.net
555744390,Grand Bois de Saint-Grégoire (partie Blanchard) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,38.614,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
555744390,Grand Bois de Saint-Grégoire (partie Blanchard) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,20.494,QC-MAIN-0414a373,https://www.protectedplanet.net
555744392,rivière du Sud (partie Valiquette / Grenon / Humeniuk) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,45.746,QC-MAIN-22426144,https://www.protectedplanet.net
555744392,rivière du Sud (partie Valiquette / Grenon / Humeniuk) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,46.689,QC-MAIN-0414a373,https://www.protectedplanet.net
555744394,Île Normand Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,49.163,QC-MAIN-1eee4ace,https://www.protectedplanet.net
555744394,Île Normand Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,47.224,QC-MAIN-844dcc47,https://www.protectedplanet.net
555744394,Île Normand Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,27.462,QC-MAIN-715d4318,https://www.protectedplanet.net
555744394,Île Normand Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,37.28,QC-MAIN-22426144,https://www.protectedplanet.net
555744394,Île Normand Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,22.094,QC-MAIN-529c96b4,https://www.protectedplanet.net
555744394,Île Normand Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,21.604,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
555744394,Île Normand Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,36.343,QC-MAIN-0414a373,https://www.protectedplanet.net
555744396,baie de l'Île Locas (partie Cordeau-Parent) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,29.003,QC-MAIN-715d4318,https://www.protectedplanet.net
555744396,baie de l'Île Locas (partie Cordeau-Parent) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,38.487,QC-MAIN-22426144,https://www.protectedplanet.net
555744396,baie de l'Île Locas (partie Cordeau-Parent) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,47.29,QC-MAIN-de3d8b7b,https://www.protectedplanet.net
555744396,baie de l'Île Locas (partie Cordeau-Parent) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,24.26,QC-MAIN-529c96b4,https://www.protectedplanet.net
555744396,baie de l'Île Locas (partie Cordeau-Parent) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,20.182,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
555744396,baie de l'Île Locas (partie Cordeau-Parent) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,37.603,QC-MAIN-0414a373,https://www.protectedplanet.net
555744397,Île Isaïe-Locas Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,30.379,QC-MAIN-715d4318,https://www.protectedplanet.net
555744397,Île Isaïe-Locas Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,39.644,QC-MAIN-22426144,https://www.protectedplanet.net
555744397,Île Isaïe-Locas Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,45.109,QC-MAIN-de3d8b7b,https://www.protectedplanet.net
555744397,Île Isaïe-Locas Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,25.975,QC-MAIN-529c96b4,https://www.protectedplanet.net
555744397,Île Isaïe-Locas Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,19.669,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
555744397,Île Isaïe-Locas Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,38.792,QC-MAIN-0414a373,https://www.protectedplanet.net
555744399,rapides de Chambly (partie Panet) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,43.638,QC-MAIN-1eee4ace,https://www.protectedplanet.net
555744399,rapides de Chambly (partie Panet) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,41.615,QC-MAIN-844dcc47,https://www.protectedplanet.net
555744399,rapides de Chambly (partie Panet) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,20.266,QC-MAIN-715d4318,https://www.protectedplanet.net
555744399,rapides de Chambly (partie Panet) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,10.366,QC-MAIN-22426144,https://www.protectedplanet.net
555744399,rapides de Chambly (partie Panet) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,27.889,QC-MAIN-529c96b4,https://www.protectedplanet.net
555744399,rapides de Chambly (partie Panet) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,32.62,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
555744399,rapides de Chambly (partie Panet) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,11.464,QC-MAIN-0414a373,https://www.protectedplanet.net
555744400,baie Saint-François (parties Lachapelle / Autotte) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,37.577,QC-MAIN-1eee4ace,https://www.protectedplanet.net
555744400,baie Saint-François (parties Lachapelle / Autotte) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,39.851,QC-MAIN-844dcc47,https://www.protectedplanet.net
555744400,baie Saint-François (parties Lachapelle / Autotte) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,45.302,QC-MAIN-2cf66e65,https://www.protectedplanet.net
555744400,baie Saint-François (parties Lachapelle / Autotte) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,45.302,QC-MAIN-eb73fd68,https://www.protectedplanet.net
555744400,baie Saint-François (parties Lachapelle / Autotte) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,15.571,QC-MAIN-11c40b1f,https://www.protectedplanet.net
555744400,baie Saint-François (parties Lachapelle / Autotte) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,15.379,QC-MAIN-3e146840,https://www.protectedplanet.net
555744400,baie Saint-François (parties Lachapelle / Autotte) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,15.571,QC-MAIN-7b3b4c8b,https://www.protectedplanet.net
555744400,baie Saint-François (parties Lachapelle / Autotte) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,14.437,QC-MAIN-6a26086e,https://www.protectedplanet.net
555744409,ruisseau de Feu (partie Romano) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,23.312,QC-MAIN-1eee4ace,https://www.protectedplanet.net
555744409,ruisseau de Feu (partie Romano) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,21.277,QC-MAIN-844dcc47,https://www.protectedplanet.net
555744409,ruisseau de Feu (partie Romano) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,15.98,QC-MAIN-715d4318,https://www.protectedplanet.net
555744409,ruisseau de Feu (partie Romano) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,24.176,QC-MAIN-22426144,https://www.protectedplanet.net
555744409,ruisseau de Feu (partie Romano) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,9.775,QC-MAIN-529c96b4,https://www.protectedplanet.net
555744409,ruisseau de Feu (partie Romano) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,33.086,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
555744409,ruisseau de Feu (partie Romano) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,23.1,QC-MAIN-0414a373,https://www.protectedplanet.net
555744409,ruisseau de Feu (partie Romano) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,45.801,QC-MAIN-11c40b1f,https://www.protectedplanet.net
555744409,ruisseau de Feu (partie Romano) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,46.053,QC-MAIN-3e146840,https://www.protectedplanet.net
555744409,ruisseau de Feu (partie Romano) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,45.801,QC-MAIN-7b3b4c8b,https://www.protectedplanet.net
555744409,ruisseau de Feu (partie Romano) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,46.695,QC-MAIN-6a26086e,https://www.protectedplanet.net
555744411,Montréal : boisé Saint-Sulpice Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,44.238,QC-MAIN-1eee4ace,https://www.protectedplanet.net
555744411,Montréal : boisé Saint-Sulpice Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,42.026,QC-MAIN-844dcc47,https://www.protectedplanet.net
555744411,Montréal : boisé Saint-Sulpice Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,14.97,QC-MAIN-715d4318,https://www.protectedplanet.net
555744411,Montréal : boisé Saint-Sulpice Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,23.764,QC-MAIN-22426144,https://www.protectedplanet.net
555744411,Montréal : boisé Saint-Sulpice Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,12.888,QC-MAIN-529c96b4,https://www.protectedplanet.net
555744411,Montréal : boisé Saint-Sulpice Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,12.115,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
555744411,Montréal : boisé Saint-Sulpice Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,22.938,QC-MAIN-0414a373,https://www.protectedplanet.net
555744414,mont Rougemont (partie Despots) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,42.139,QC-MAIN-1eee4ace,https://www.protectedplanet.net
555744414,mont Rougemont (partie Despots) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,40.752,QC-MAIN-844dcc47,https://www.protectedplanet.net
555744414,mont Rougemont (partie Despots) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,33.35,QC-MAIN-715d4318,https://www.protectedplanet.net
555744414,mont Rougemont (partie Despots) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,23.561,QC-MAIN-22426144,https://www.protectedplanet.net
555744414,mont Rougemont (partie Despots) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,39.879,QC-MAIN-529c96b4,https://www.protectedplanet.net
555744414,mont Rougemont (partie Despots) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,24.44,QC-MAIN-0414a373,https://www.protectedplanet.net
555744415,Boisé Verdone Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,5.119,QC-MAIN-81a288d0,https://www.protectedplanet.net
555744415,Boisé Verdone Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,1.85,QC-MAIN-5398dfac,https://www.protectedplanet.net
555744415,Boisé Verdone Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,15.221,QC-MAIN-649d2873,https://www.protectedplanet.net
555744415,Boisé Verdone Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,15.255,QC-MAIN-a555d9b9,https://www.protectedplanet.net
555744415,Boisé Verdone Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,46.243,QC-MAIN-3aa117d8,https://www.protectedplanet.net
555744415,Boisé Verdone Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,4.502,QC-MAIN-c1c7eb99,https://www.protectedplanet.net
555744415,Boisé Verdone Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,17.974,QC-MAIN-01c1e81f,https://www.protectedplanet.net
555744415,Boisé Verdone Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,10.296,QC-MAIN-c0e3a48b,https://www.protectedplanet.net
555744415,Boisé Verdone Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,4.055,QC-MAIN-92628f16,https://www.protectedplanet.net
555744415,Boisé Verdone Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,20.333,QC-MAIN-64595b02,https://www.protectedplanet.net
555744416,Lac-Indian (partie Finley - acquisition) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,45.559,ON-MAIN-470b504b,https://www.protectedplanet.net
555744416,Lac-Indian (partie Finley - acquisition) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,27.581,ON-MAIN-dca9cce7,https://www.protectedplanet.net
555744422,Small Teafield (Roda part 2) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,19.048,QC-MAIN-de3d8b7b,https://www.protectedplanet.net
555744423,Tourbière de Saint-Chrysostome (partie Bourdon),Milieu naturel de conservation volontaire,23.096,QC-MAIN-de3d8b7b,https://www.protectedplanet.net
555744423,Tourbière de Saint-Chrysostome (partie Bourdon),Milieu naturel de conservation volontaire,41.827,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
555744424,Large Teafield 2 Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,12.854,QC-MAIN-de3d8b7b,https://www.protectedplanet.net
555744425,Large Teafield (partie Sud-Ouest inc) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,14.6,QC-MAIN-de3d8b7b,https://www.protectedplanet.net
555744426,Large Teafield (partie Legault) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,13.857,QC-MAIN-de3d8b7b,https://www.protectedplanet.net
555744428,Large Teafield (partie Desgroseilliers) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,15.4,QC-MAIN-de3d8b7b,https://www.protectedplanet.net
555744430,Tourbière de Lanoraie (partie Lajeunesse) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,17.927,QC-MAIN-1eee4ace,https://www.protectedplanet.net
555744430,Tourbière de Lanoraie (partie Lajeunesse) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,19.596,QC-MAIN-844dcc47,https://www.protectedplanet.net
555744430,Tourbière de Lanoraie (partie Lajeunesse) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,48.052,QC-MAIN-715d4318,https://www.protectedplanet.net
555744430,Tourbière de Lanoraie (partie Lajeunesse) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,43.727,QC-MAIN-529c96b4,https://www.protectedplanet.net
555744430,Tourbière de Lanoraie (partie Lajeunesse) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,14.31,QC-MAIN-11c40b1f,https://www.protectedplanet.net
555744430,Tourbière de Lanoraie (partie Lajeunesse) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,14.493,QC-MAIN-3e146840,https://www.protectedplanet.net
555744430,Tourbière de Lanoraie (partie Lajeunesse) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,14.31,QC-MAIN-7b3b4c8b,https://www.protectedplanet.net
555744430,Tourbière de Lanoraie (partie Lajeunesse) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,15.463,QC-MAIN-6a26086e,https://www.protectedplanet.net
555744433,Ruisseau Breckenbridge (partie Angelo-Roussy) Natural Area Under Private Stewardship,Milieu naturel de conservation volontaire,35.606,ON-MAIN-470b504b,https://www.protectedplanet.net
