carbon_stock_ecosystems_id,pool,variable,unit,value,main_id,facility_group_id,source_id
carbon_stock-599152a0-7,soc,area_ha,ha,55.95816,BC-MAIN-599152a0,,https://zenodo.org/records/15777016
carbon_stock-599152a0-8,soc,mean_act,tC/ha,46.0,BC-MAIN-599152a0,,https://zenodo.org/records/15777016
carbon_stock-599152a0-9,soc,mean_prim,tC/ha,54.0,BC-MAIN-599152a0,,https://zenodo.org/records/15777016
carbon_stock-6b4800fe-1,agbc,area_ha,ha,52.235565,BC-MAIN-6b4800fe,,https://zenodo.org/records/15777016
carbon_stock-6b4800fe-2,agbc,mean_act,tC/ha,23.0,BC-MAIN-6b4800fe,,https://zenodo.org/records/15777016
carbon_stock-6b4800fe-3,agbc,mean_prim,tC/ha,58.0,BC-MAIN-6b4800fe,,https://zenodo.org/records/15777016
carbon_stock-6b4800fe-4,bgbc,area_ha,ha,52.235565,BC-MAIN-6b4800fe,,https://zenodo.org/records/15777016
carbon_stock-6b4800fe-5,bgbc,mean_act,tC/ha,5.0,BC-MAIN-6b4800fe,,https://zenodo.org/records/15777016
carbon_stock-6b4800fe-6,bgbc,mean_prim,tC/ha,15.0,BC-MAIN-6b4800fe,,https://zenodo.org/records/15777016
carbon_stock-6b4800fe-7,soc,area_ha,ha,52.235565,BC-MAIN-6b4800fe,,https://zenodo.org/records/15777016
carbon_stock-6b4800fe-8,soc,mean_act,tC/ha,50.0,BC-MAIN-6b4800fe,,https://zenodo.org/records/15777016
carbon_stock-6b4800fe-9,soc,mean_prim,tC/ha,52.0,BC-MAIN-6b4800fe,,https://zenodo.org/records/15777016
carbon_stock-6fbdcf4c-1,agbc,area_ha,ha,54.408314,BC-MAIN-6fbdcf4c,,https://zenodo.org/records/15777016
carbon_stock-6fbdcf4c-2,agbc,mean_act,tC/ha,77.0,BC-MAIN-6fbdcf4c,,https://zenodo.org/records/15777016
carbon_stock-6fbdcf4c-3,agbc,mean_prim,tC/ha,92.0,BC-MAIN-6fbdcf4c,,https://zenodo.org/records/15777016
carbon_stock-6fbdcf4c-4,bgbc,area_ha,ha,54.408314,BC-MAIN-6fbdcf4c,,https://zenodo.org/records/15777016
carbon_stock-6fbdcf4c-5,bgbc,mean_act,tC/ha,19.0,BC-MAIN-6fbdcf4c,,https://zenodo.org/records/15777016
carbon_stock-6fbdcf4c-6,bgbc,mean_prim,tC/ha,23.0,BC-MAIN-6fbdcf4c,,https://zenodo.org/records/15777016
carbon_stock-6fbdcf4c-7,soc,area_ha,ha,54.408314,BC-MAIN-6fbdcf4c,,https://zenodo.org/records/15777016
carbon_stock-6fbdcf4c-8,soc,mean_act,tC/ha,131.0,BC-MAIN-6fbdcf4c,,https://zenodo.org/records/15777016
carbon_stock-6fbdcf4c-9,soc,mean_prim,tC/ha,131.0,BC-MAIN-6fbdcf4c,,https://zenodo.org/records/15777016
carbon_stock-857b7b89-1,agbc,area_ha,ha,47.41715,BC-MAIN-857b7b89,,https://zenodo.org/records/15777016
carbon_stock-857b7b89-2,agbc,mean_act,tC/ha,11.0,BC-MAIN-857b7b89,,https://zenodo.org/records/15777016
carbon_stock-857b7b89-3,agbc,mean_prim,tC/ha,12.0,BC-MAIN-857b7b89,,https://zenodo.org/records/15777016
carbon_stock-857b7b89-4,bgbc,area_ha,ha,47.41715,BC-MAIN-857b7b89,,https://zenodo.org/records/15777016
carbon_stock-857b7b89-5,bgbc,mean_act,tC/ha,3.0,BC-MAIN-857b7b89,,https://zenodo.org/records/15777016
carbon_stock-857b7b89-6,bgbc,mean_prim,tC/ha,5.0,BC-MAIN-857b7b89,,https://zenodo.org/records/15777016
carbon_stock-857b7b89-7,soc,area_ha,ha,47.41715,BC-MAIN-857b7b89,,https://zenodo.org/records/15777016
carbon_stock-857b7b89-8,soc,mean_act,tC/ha,89.0,BC-MAIN-857b7b89,,https://zenodo.org/records/15777016
carbon_stock-857b7b89-9,soc,mean_prim,tC/ha,89.0,BC-MAIN-857b7b89,,https://zenodo.org/records/15777016
carbon_stock-891d3cb5-1,agbc,area_ha,ha,46.286922,BC-MAIN-891d3cb5,,https://zenodo.org/records/15777016
carbon_stock-891d3cb5-2,agbc,mean_act,tC/ha,63.0,BC-MAIN-891d3cb5,,https://zenodo.org/records/15777016
carbon_stock-891d3cb5-3,agbc,mean_prim,tC/ha,63.0,BC-MAIN-891d3cb5,,https://zenodo.org/records/15777016
carbon_stock-891d3cb5-4,bgbc,area_ha,ha,46.286922,BC-MAIN-891d3cb5,,https://zenodo.org/records/15777016
carbon_stock-891d3cb5-5,bgbc,mean_act,tC/ha,16.0,BC-MAIN-891d3cb5,,https://zenodo.org/records/15777016
carbon_stock-891d3cb5-6,bgbc,mean_prim,tC/ha,17.0,BC-MAIN-891d3cb5,,https://zenodo.org/records/15777016
carbon_stock-891d3cb5-7,soc,area_ha,ha,46.286922,BC-MAIN-891d3cb5,,https://zenodo.org/records/15777016
carbon_stock-891d3cb5-8,soc,mean_act,tC/ha,77.0,BC-MAIN-891d3cb5,,https://zenodo.org/records/15777016
carbon_stock-891d3cb5-9,soc,mean_prim,tC/ha,77.0,BC-MAIN-891d3cb5,,https://zenodo.org/records/15777016
carbon_stock-8eb8be0d-1,agbc,area_ha,ha,45.875965,BC-MAIN-8eb8be0d,,https://zenodo.org/records/15777016
carbon_stock-8eb8be0d-2,agbc,mean_act,tC/ha,41.0,BC-MAIN-8eb8be0d,,https://zenodo.org/records/15777016
carbon_stock-8eb8be0d-3,agbc,mean_prim,tC/ha,52.0,BC-MAIN-8eb8be0d,,https://zenodo.org/records/15777016
carbon_stock-8eb8be0d-4,bgbc,area_ha,ha,45.875965,BC-MAIN-8eb8be0d,,https://zenodo.org/records/15777016
carbon_stock-8eb8be0d-5,bgbc,mean_act,tC/ha,12.0,BC-MAIN-8eb8be0d,,https://zenodo.org/records/15777016
carbon_stock-8eb8be0d-6,bgbc,mean_prim,tC/ha,15.0,BC-MAIN-8eb8be0d,,https://zenodo.org/records/15777016
carbon_stock-8eb8be0d-7,soc,area_ha,ha,45.875965,BC-MAIN-8eb8be0d,,https://zenodo.org/records/15777016
carbon_stock-8eb8be0d-8,soc,mean_act,tC/ha,85.0,BC-MAIN-8eb8be0d,,https://zenodo.org/records/15777016
carbon_stock-8eb8be0d-9,soc,mean_prim,tC/ha,85.0,BC-MAIN-8eb8be0d,,https://zenodo.org/records/15777016
carbon_stock-a505d25d-1,agbc,area_ha,ha,50.9177,BC-MAIN-a505d25d,,https://zenodo.org/records/15777016
carbon_stock-a505d25d-2,agbc,mean_act,tC/ha,81.0,BC-MAIN-a505d25d,,https://zenodo.org/records/15777016
carbon_stock-a505d25d-3,agbc,mean_prim,tC/ha,81.0,BC-MAIN-a505d25d,,https://zenodo.org/records/15777016
carbon_stock-a505d25d-4,bgbc,area_ha,ha,50.9177,BC-MAIN-a505d25d,,https://zenodo.org/records/15777016
carbon_stock-a505d25d-5,bgbc,mean_act,tC/ha,18.0,BC-MAIN-a505d25d,,https://zenodo.org/records/15777016
carbon_stock-a505d25d-6,bgbc,mean_prim,tC/ha,20.0,BC-MAIN-a505d25d,,https://zenodo.org/records/15777016
carbon_stock-a505d25d-7,soc,area_ha,ha,50.9177,BC-MAIN-a505d25d,,https://zenodo.org/records/15777016
carbon_stock-a505d25d-8,soc,mean_act,tC/ha,72.0,BC-MAIN-a505d25d,,https://zenodo.org/records/15777016
carbon_stock-a505d25d-9,soc,mean_prim,tC/ha,82.0,BC-MAIN-a505d25d,,https://zenodo.org/records/15777016
carbon_stock-aa76f6f2-1,agbc,area_ha,ha,54.42763,BC-MAIN-aa76f6f2,,https://zenodo.org/records/15777016
carbon_stock-aa76f6f2-2,agbc,mean_act,tC/ha,3.0,BC-MAIN-aa76f6f2,,https://zenodo.org/records/15777016
carbon_stock-aa76f6f2-3,agbc,mean_prim,tC/ha,18.0,BC-MAIN-aa76f6f2,,https://zenodo.org/records/15777016
carbon_stock-aa76f6f2-4,bgbc,area_ha,ha,54.42763,BC-MAIN-aa76f6f2,,https://zenodo.org/records/15777016
carbon_stock-aa76f6f2-5,bgbc,mean_act,tC/ha,2.0,BC-MAIN-aa76f6f2,,https://zenodo.org/records/15777016
carbon_stock-aa76f6f2-6,bgbc,mean_prim,tC/ha,7.0,BC-MAIN-aa76f6f2,,https://zenodo.org/records/15777016
carbon_stock-aa76f6f2-7,soc,area_ha,ha,54.42763,BC-MAIN-aa76f6f2,,https://zenodo.org/records/15777016
carbon_stock-aa76f6f2-8,soc,mean_act,tC/ha,59.0,BC-MAIN-aa76f6f2,,https://zenodo.org/records/15777016
carbon_stock-aa76f6f2-9,soc,mean_prim,tC/ha,59.0,BC-MAIN-aa76f6f2,,https://zenodo.org/records/15777016
carbon_stock-b031959a-1,agbc,area_ha,ha,44.890057,BC-MAIN-b031959a,,https://zenodo.org/records/15777016
carbon_stock-b031959a-2,agbc,mean_act,tC/ha,45.0,BC-MAIN-b031959a,,https://zenodo.org/records/15777016
carbon_stock-b031959a-3,agbc,mean_prim,tC/ha,45.0,BC-MAIN-b031959a,,https://zenodo.org/records/15777016
carbon_stock-b031959a-4,bgbc,area_ha,ha,44.890057,BC-MAIN-b031959a,,https://zenodo.org/records/15777016
carbon_stock-b031959a-5,bgbc,mean_act,tC/ha,11.0,BC-MAIN-b031959a,,https://zenodo.org/records/15777016
carbon_stock-b031959a-6,bgbc,mean_prim,tC/ha,12.0,BC-MAIN-b031959a,,https://zenodo.org/records/15777016
carbon_stock-b031959a-7,soc,area_ha,ha,44.890057,BC-MAIN-b031959a,,https://zenodo.org/records/15777016
carbon_stock-b031959a-8,soc,mean_act,tC/ha,73.0,BC-MAIN-b031959a,,https://zenodo.org/records/15777016
carbon_stock-b031959a-9,soc,mean_prim,tC/ha,73.0,BC-MAIN-b031959a,,https://zenodo.org/records/15777016
carbon_stock-b1fe389a-1,agbc,area_ha,ha,47.19829,BC-MAIN-b1fe389a,,https://zenodo.org/records/15777016
carbon_stock-b1fe389a-2,agbc,mean_act,tC/ha,63.0,BC-MAIN-b1fe389a,,https://zenodo.org/records/15777016
carbon_stock-b1fe389a-3,agbc,mean_prim,tC/ha,70.0,BC-MAIN-b1fe389a,,https://zenodo.org/records/15777016
carbon_stock-b1fe389a-4,bgbc,area_ha,ha,47.19829,BC-MAIN-b1fe389a,,https://zenodo.org/records/15777016
carbon_stock-b1fe389a-5,bgbc,mean_act,tC/ha,14.0,BC-MAIN-b1fe389a,,https://zenodo.org/records/15777016
carbon_stock-b1fe389a-6,bgbc,mean_prim,tC/ha,21.0,BC-MAIN-b1fe389a,,https://zenodo.org/records/15777016
carbon_stock-b1fe389a-7,soc,area_ha,ha,47.19829,BC-MAIN-b1fe389a,,https://zenodo.org/records/15777016
carbon_stock-b1fe389a-8,soc,mean_act,tC/ha,80.0,BC-MAIN-b1fe389a,,https://zenodo.org/records/15777016
carbon_stock-b1fe389a-9,soc,mean_prim,tC/ha,83.0,BC-MAIN-b1fe389a,,https://zenodo.org/records/15777016
carbon_stock-b4655afb-1,agbc,area_ha,ha,46.60203,BC-MAIN-b4655afb,,https://zenodo.org/records/15777016
carbon_stock-b4655afb-2,agbc,mean_act,tC/ha,50.0,BC-MAIN-b4655afb,,https://zenodo.org/records/15777016
carbon_stock-b4655afb-3,agbc,mean_prim,tC/ha,55.0,BC-MAIN-b4655afb,,https://zenodo.org/records/15777016
carbon_stock-b4655afb-4,bgbc,area_ha,ha,46.60203,BC-MAIN-b4655afb,,https://zenodo.org/records/15777016
carbon_stock-b4655afb-5,bgbc,mean_act,tC/ha,14.0,BC-MAIN-b4655afb,,https://zenodo.org/records/15777016
carbon_stock-b4655afb-6,bgbc,mean_prim,tC/ha,17.0,BC-MAIN-b4655afb,,https://zenodo.org/records/15777016
carbon_stock-b4655afb-7,soc,area_ha,ha,46.60203,BC-MAIN-b4655afb,,https://zenodo.org/records/15777016
carbon_stock-b4655afb-8,soc,mean_act,tC/ha,68.0,BC-MAIN-b4655afb,,https://zenodo.org/records/15777016
carbon_stock-b4655afb-9,soc,mean_prim,tC/ha,82.0,BC-MAIN-b4655afb,,https://zenodo.org/records/15777016
carbon_stock-b7591127-1,agbc,area_ha,ha,47.177425,BC-MAIN-b7591127,,https://zenodo.org/records/15777016
carbon_stock-b7591127-2,agbc,mean_act,tC/ha,84.0,BC-MAIN-b7591127,,https://zenodo.org/records/15777016
carbon_stock-b7591127-3,agbc,mean_prim,tC/ha,88.0,BC-MAIN-b7591127,,https://zenodo.org/records/15777016
carbon_stock-b7591127-4,bgbc,area_ha,ha,47.177425,BC-MAIN-b7591127,,https://zenodo.org/records/15777016
carbon_stock-b7591127-5,bgbc,mean_act,tC/ha,22.0,BC-MAIN-b7591127,,https://zenodo.org/records/15777016
carbon_stock-b7591127-6,bgbc,mean_prim,tC/ha,23.0,BC-MAIN-b7591127,,https://zenodo.org/records/15777016
carbon_stock-b7591127-7,soc,area_ha,ha,47.177425,BC-MAIN-b7591127,,https://zenodo.org/records/15777016
carbon_stock-b7591127-8,soc,mean_act,tC/ha,82.0,BC-MAIN-b7591127,,https://zenodo.org/records/15777016
carbon_stock-b7591127-9,soc,mean_prim,tC/ha,89.0,BC-MAIN-b7591127,,https://zenodo.org/records/15777016
carbon_stock-bf503b6b-1,agbc,area_ha,ha,54.63021,BC-MAIN-bf503b6b,,https://zenodo.org/records/15777016
carbon_stock-bf503b6b-2,agbc,mean_act,tC/ha,3.0,BC-MAIN-bf503b6b,,https://zenodo.org/records/15777016
carbon_stock-bf503b6b-3,agbc,mean_prim,tC/ha,37.0,BC-MAIN-bf503b6b,,https://zenodo.org/records/15777016
carbon_stock-bf503b6b-4,bgbc,area_ha,ha,54.63021,BC-MAIN-bf503b6b,,https://zenodo.org/records/15777016
carbon_stock-bf503b6b-5,bgbc,mean_act,tC/ha,1.0,BC-MAIN-bf503b6b,,https://zenodo.org/records/15777016
carbon_stock-bf503b6b-6,bgbc,mean_prim,tC/ha,12.0,BC-MAIN-bf503b6b,,https://zenodo.org/records/15777016
carbon_stock-bf503b6b-7,soc,area_ha,ha,54.63021,BC-MAIN-bf503b6b,,https://zenodo.org/records/15777016
carbon_stock-bf503b6b-8,soc,mean_act,tC/ha,51.0,BC-MAIN-bf503b6b,,https://zenodo.org/records/15777016
carbon_stock-bf503b6b-9,soc,mean_prim,tC/ha,53.0,BC-MAIN-bf503b6b,,https://zenodo.org/records/15777016
carbon_stock-c5d1b42d-1,agbc,area_ha,ha,50.7063,BC-MAIN-c5d1b42d,,https://zenodo.org/records/15777016
carbon_stock-c5d1b42d-2,agbc,mean_act,tC/ha,1.0,BC-MAIN-c5d1b42d,,https://zenodo.org/records/15777016
carbon_stock-c5d1b42d-3,agbc,mean_prim,tC/ha,16.0,BC-MAIN-c5d1b42d,,https://zenodo.org/records/15777016
carbon_stock-c5d1b42d-4,bgbc,area_ha,ha,50.7063,BC-MAIN-c5d1b42d,,https://zenodo.org/records/15777016
carbon_stock-c5d1b42d-5,bgbc,mean_act,tC/ha,0.0,BC-MAIN-c5d1b42d,,https://zenodo.org/records/15777016
carbon_stock-c5d1b42d-6,bgbc,mean_prim,tC/ha,6.0,BC-MAIN-c5d1b42d,,https://zenodo.org/records/15777016
carbon_stock-c5d1b42d-7,soc,area_ha,ha,50.7063,BC-MAIN-c5d1b42d,,https://zenodo.org/records/15777016
carbon_stock-c5d1b42d-8,soc,mean_act,tC/ha,86.0,BC-MAIN-c5d1b42d,,https://zenodo.org/records/15777016
carbon_stock-c5d1b42d-9,soc,mean_prim,tC/ha,86.0,BC-MAIN-c5d1b42d,,https://zenodo.org/records/15777016
carbon_stock-c720b195-1,agbc,area_ha,ha,45.970932,BC-MAIN-c720b195,,https://zenodo.org/records/15777016
carbon_stock-c720b195-2,agbc,mean_act,tC/ha,10.0,BC-MAIN-c720b195,,https://zenodo.org/records/15777016
carbon_stock-c720b195-3,agbc,mean_prim,tC/ha,26.0,BC-MAIN-c720b195,,https://zenodo.org/records/15777016
carbon_stock-c720b195-4,bgbc,area_ha,ha,45.970932,BC-MAIN-c720b195,,https://zenodo.org/records/15777016
carbon_stock-c720b195-5,bgbc,mean_act,tC/ha,3.0,BC-MAIN-c720b195,,https://zenodo.org/records/15777016
carbon_stock-c720b195-6,bgbc,mean_prim,tC/ha,8.0,BC-MAIN-c720b195,,https://zenodo.org/records/15777016
carbon_stock-c720b195-7,soc,area_ha,ha,45.970932,BC-MAIN-c720b195,,https://zenodo.org/records/15777016
carbon_stock-c720b195-8,soc,mean_act,tC/ha,80.0,BC-MAIN-c720b195,,https://zenodo.org/records/15777016
carbon_stock-c720b195-9,soc,mean_prim,tC/ha,80.0,BC-MAIN-c720b195,,https://zenodo.org/records/15777016
carbon_stock-c7247100-1,agbc,area_ha,ha,54.147045,BC-MAIN-c7247100,,https://zenodo.org/records/15777016
carbon_stock-c7247100-2,agbc,mean_act,tC/ha,77.0,BC-MAIN-c7247100,,https://zenodo.org/records/15777016
carbon_stock-c7247100-3,agbc,mean_prim,tC/ha,77.0,BC-MAIN-c7247100,,https://zenodo.org/records/15777016
carbon_stock-c7247100-4,bgbc,area_ha,ha,54.147045,BC-MAIN-c7247100,,https://zenodo.org/records/15777016
carbon_stock-c7247100-5,bgbc,mean_act,tC/ha,21.0,BC-MAIN-c7247100,,https://zenodo.org/records/15777016
carbon_stock-c7247100-6,bgbc,mean_prim,tC/ha,21.0,BC-MAIN-c7247100,,https://zenodo.org/records/15777016
carbon_stock-c7247100-7,soc,area_ha,ha,54.147045,BC-MAIN-c7247100,,https://zenodo.org/records/15777016
carbon_stock-c7247100-8,soc,mean_act,tC/ha,49.0,BC-MAIN-c7247100,,https://zenodo.org/records/15777016
carbon_stock-c7247100-9,soc,mean_prim,tC/ha,58.0,BC-MAIN-c7247100,,https://zenodo.org/records/15777016
carbon_stock-e1641dfb-1,agbc,area_ha,ha,49.37694,BC-MAIN-e1641dfb,,https://zenodo.org/records/15777016
carbon_stock-e1641dfb-2,agbc,mean_act,tC/ha,45.0,BC-MAIN-e1641dfb,,https://zenodo.org/records/15777016
carbon_stock-e1641dfb-3,agbc,mean_prim,tC/ha,56.0,BC-MAIN-e1641dfb,,https://zenodo.org/records/15777016
carbon_stock-e1641dfb-4,bgbc,area_ha,ha,49.37694,BC-MAIN-e1641dfb,,https://zenodo.org/records/15777016
carbon_stock-e1641dfb-5,bgbc,mean_act,tC/ha,11.0,BC-MAIN-e1641dfb,,https://zenodo.org/records/15777016
carbon_stock-e1641dfb-6,bgbc,mean_prim,tC/ha,16.0,BC-MAIN-e1641dfb,,https://zenodo.org/records/15777016
carbon_stock-e1641dfb-7,soc,area_ha,ha,49.37694,BC-MAIN-e1641dfb,,https://zenodo.org/records/15777016
carbon_stock-e1641dfb-8,soc,mean_act,tC/ha,71.0,BC-MAIN-e1641dfb,,https://zenodo.org/records/15777016
carbon_stock-e1641dfb-9,soc,mean_prim,tC/ha,71.0,BC-MAIN-e1641dfb,,https://zenodo.org/records/15777016
carbon_stock-e34feb4d-1,agbc,area_ha,ha,46.696392,BC-MAIN-e34feb4d,,https://zenodo.org/records/15777016
carbon_stock-e34feb4d-2,agbc,mean_act,tC/ha,9.0,BC-MAIN-e34feb4d,,https://zenodo.org/records/15777016
carbon_stock-e34feb4d-3,agbc,mean_prim,tC/ha,13.0,BC-MAIN-e34feb4d,,https://zenodo.org/records/15777016
carbon_stock-e34feb4d-4,bgbc,area_ha,ha,46.696392,BC-MAIN-e34feb4d,,https://zenodo.org/records/15777016
carbon_stock-e34feb4d-5,bgbc,mean_act,tC/ha,3.0,BC-MAIN-e34feb4d,,https://zenodo.org/records/15777016
carbon_stock-e34feb4d-6,bgbc,mean_prim,tC/ha,5.0,BC-MAIN-e34feb4d,,https://zenodo.org/records/15777016
carbon_stock-e34feb4d-7,soc,area_ha,ha,46.696392,BC-MAIN-e34feb4d,,https://zenodo.org/records/15777016
carbon_stock-e34feb4d-8,soc,mean_act,tC/ha,79.0,BC-MAIN-e34feb4d,,https://zenodo.org/records/15777016
carbon_stock-e34feb4d-9,soc,mean_prim,tC/ha,79.0,BC-MAIN-e34feb4d,,https://zenodo.org/records/15777016
carbon_stock-eb47f7c7-1,agbc,area_ha,ha,50.47422,BC-MAIN-eb47f7c7,,https://zenodo.org/records/15777016
carbon_stock-eb47f7c7-2,agbc,mean_act,tC/ha,,BC-MAIN-eb47f7c7,,https://zenodo.org/records/15777016
carbon_stock-eb47f7c7-3,agbc,mean_prim,tC/ha,,BC-MAIN-eb47f7c7,,https://zenodo.org/records/15777016
carbon_stock-eb47f7c7-4,bgbc,area_ha,ha,50.47422,BC-MAIN-eb47f7c7,,https://zenodo.org/records/15777016
carbon_stock-eb47f7c7-5,bgbc,mean_act,tC/ha,,BC-MAIN-eb47f7c7,,https://zenodo.org/records/15777016
carbon_stock-eb47f7c7-6,bgbc,mean_prim,tC/ha,,BC-MAIN-eb47f7c7,,https://zenodo.org/records/15777016
carbon_stock-eb47f7c7-7,soc,area_ha,ha,50.47422,BC-MAIN-eb47f7c7,,https://zenodo.org/records/15777016
carbon_stock-eb47f7c7-8,soc,mean_act,tC/ha,,BC-MAIN-eb47f7c7,,https://zenodo.org/records/15777016
carbon_stock-eb47f7c7-9,soc,mean_prim,tC/ha,,BC-MAIN-eb47f7c7,,https://zenodo.org/records/15777016
carbon_stock-eba3e309-1,agbc,area_ha,ha,56.23235,BC-MAIN-eba3e309,,https://zenodo.org/records/15777016
carbon_stock-eba3e309-2,agbc,mean_act,tC/ha,63.0,BC-MAIN-eba3e309,,https://zenodo.org/records/15777016
carbon_stock-eba3e309-3,agbc,mean_prim,tC/ha,71.0,BC-MAIN-eba3e309,,https://zenodo.org/records/15777016
carbon_stock-eba3e309-4,bgbc,area_ha,ha,56.23235,BC-MAIN-eba3e309,,https://zenodo.org/records/15777016
carbon_stock-eba3e309-5,bgbc,mean_act,tC/ha,17.0,BC-MAIN-eba3e309,,https://zenodo.org/records/15777016
carbon_stock-eba3e309-6,bgbc,mean_prim,tC/ha,20.0,BC-MAIN-eba3e309,,https://zenodo.org/records/15777016
carbon_stock-eba3e309-7,soc,area_ha,ha,56.23235,BC-MAIN-eba3e309,,https://zenodo.org/records/15777016
carbon_stock-eba3e309-8,soc,mean_act,tC/ha,50.0,BC-MAIN-eba3e309,,https://zenodo.org/records/15777016
carbon_stock-eba3e309-9,soc,mean_prim,tC/ha,54.0,BC-MAIN-eba3e309,,https://zenodo.org/records/15777016
carbon_stock-ed23117f-1,agbc,area_ha,ha,49.100708,BC-MAIN-ed23117f,,https://zenodo.org/records/15777016
carbon_stock-ed23117f-2,agbc,mean_act,tC/ha,47.0,BC-MAIN-ed23117f,,https://zenodo.org/records/15777016
carbon_stock-ed23117f-3,agbc,mean_prim,tC/ha,73.0,BC-MAIN-ed23117f,,https://zenodo.org/records/15777016
carbon_stock-ed23117f-4,bgbc,area_ha,ha,49.100708,BC-MAIN-ed23117f,,https://zenodo.org/records/15777016
carbon_stock-ed23117f-5,bgbc,mean_act,tC/ha,10.0,BC-MAIN-ed23117f,,https://zenodo.org/records/15777016
carbon_stock-ed23117f-6,bgbc,mean_prim,tC/ha,17.0,BC-MAIN-ed23117f,,https://zenodo.org/records/15777016
carbon_stock-ed23117f-7,soc,area_ha,ha,49.100708,BC-MAIN-ed23117f,,https://zenodo.org/records/15777016
carbon_stock-ed23117f-8,soc,mean_act,tC/ha,59.0,BC-MAIN-ed23117f,,https://zenodo.org/records/15777016
carbon_stock-ed23117f-9,soc,mean_prim,tC/ha,62.0,BC-MAIN-ed23117f,,https://zenodo.org/records/15777016
carbon_stock-efff21d3-1,agbc,area_ha,ha,51.238926,BC-MAIN-efff21d3,,https://zenodo.org/records/15777016
carbon_stock-efff21d3-2,agbc,mean_act,tC/ha,6.0,BC-MAIN-efff21d3,,https://zenodo.org/records/15777016
carbon_stock-efff21d3-3,agbc,mean_prim,tC/ha,17.0,BC-MAIN-efff21d3,,https://zenodo.org/records/15777016
carbon_stock-efff21d3-4,bgbc,area_ha,ha,51.238926,BC-MAIN-efff21d3,,https://zenodo.org/records/15777016
carbon_stock-efff21d3-5,bgbc,mean_act,tC/ha,2.0,BC-MAIN-efff21d3,,https://zenodo.org/records/15777016
carbon_stock-efff21d3-6,bgbc,mean_prim,tC/ha,6.0,BC-MAIN-efff21d3,,https://zenodo.org/records/15777016
carbon_stock-efff21d3-7,soc,area_ha,ha,51.238926,BC-MAIN-efff21d3,,https://zenodo.org/records/15777016
carbon_stock-efff21d3-8,soc,mean_act,tC/ha,91.0,BC-MAIN-efff21d3,,https://zenodo.org/records/15777016
carbon_stock-efff21d3-9,soc,mean_prim,tC/ha,91.0,BC-MAIN-efff21d3,,https://zenodo.org/records/15777016
carbon_stock-feb13c30-1,agbc,area_ha,ha,56.241787,BC-MAIN-feb13c30,,https://zenodo.org/records/15777016
carbon_stock-feb13c30-2,agbc,mean_act,tC/ha,84.0,BC-MAIN-feb13c30,,https://zenodo.org/records/15777016
carbon_stock-feb13c30-3,agbc,mean_prim,tC/ha,89.0,BC-MAIN-feb13c30,,https://zenodo.org/records/15777016
carbon_stock-feb13c30-4,bgbc,area_ha,ha,56.241787,BC-MAIN-feb13c30,,https://zenodo.org/records/15777016
carbon_stock-feb13c30-5,bgbc,mean_act,tC/ha,22.0,BC-MAIN-feb13c30,,https://zenodo.org/records/15777016
carbon_stock-feb13c30-6,bgbc,mean_prim,tC/ha,22.0,BC-MAIN-feb13c30,,https://zenodo.org/records/15777016
carbon_stock-feb13c30-7,soc,area_ha,ha,56.241787,BC-MAIN-feb13c30,,https://zenodo.org/records/15777016
carbon_stock-feb13c30-8,soc,mean_act,tC/ha,76.0,BC-MAIN-feb13c30,,https://zenodo.org/records/15777016
carbon_stock-feb13c30-9,soc,mean_prim,tC/ha,76.0,BC-MAIN-feb13c30,,https://zenodo.org/records/15777016
carbon_stock-0898e255-1,agbc,area_ha,ha,49.428013,MB-MAIN-0898e255,GRP-a13779f8,https://zenodo.org/records/15777016
carbon_stock-0898e255-2,agbc,mean_act,tC/ha,32.0,MB-MAIN-0898e255,GRP-a13779f8,https://zenodo.org/records/15777016
carbon_stock-0898e255-3,agbc,mean_prim,tC/ha,34.0,MB-MAIN-0898e255,GRP-a13779f8,https://zenodo.org/records/15777016
carbon_stock-0898e255-4,bgbc,area_ha,ha,49.428013,MB-MAIN-0898e255,GRP-a13779f8,https://zenodo.org/records/15777016
carbon_stock-0898e255-5,bgbc,mean_act,tC/ha,7.0,MB-MAIN-0898e255,GRP-a13779f8,https://zenodo.org/records/15777016
carbon_stock-0898e255-6,bgbc,mean_prim,tC/ha,9.0,MB-MAIN-0898e255,GRP-a13779f8,https://zenodo.org/records/15777016
carbon_stock-0898e255-7,soc,area_ha,ha,49.428013,MB-MAIN-0898e255,GRP-a13779f8,https://zenodo.org/records/15777016
carbon_stock-0898e255-8,soc,mean_act,tC/ha,67.0,MB-MAIN-0898e255,GRP-a13779f8,https://zenodo.org/records/15777016
carbon_stock-0898e255-9,soc,mean_prim,tC/ha,76.0,MB-MAIN-0898e255,GRP-a13779f8,https://zenodo.org/records/15777016
carbon_stock-0d5c2cae-1,agbc,area_ha,ha,55.033844,MB-MAIN-0d5c2cae,,https://zenodo.org/records/15777016
carbon_stock-0d5c2cae-2,agbc,mean_act,tC/ha,12.0,MB-MAIN-0d5c2cae,,https://zenodo.org/records/15777016
carbon_stock-0d5c2cae-3,agbc,mean_prim,tC/ha,35.0,MB-MAIN-0d5c2cae,,https://zenodo.org/records/15777016
carbon_stock-0d5c2cae-4,bgbc,area_ha,ha,55.033844,MB-MAIN-0d5c2cae,,https://zenodo.org/records/15777016
