main_id,facility_name,facility_group_id,facility_group_name,company_id,company_name,city,province,geometry,status,activity_status,development_stage,facility_type,mining_processing_type,commodity_group,commodities,owner(s),operator(s),operation_periods,company_URL,facility_URL,MDO_URL,source_id
QC-MAIN-e82266c5,Lac Tio,GRP-25483238,RTFT Operations Quebec,CMP-7a096012,Rio Tinto,Havre-Saint-Pierre,Quebec,POINT (-63.416 50.5541),active_facility,,,mining,Open-pit,Other metals,Ilmenite,Rio Tinto (100%),,1948–open,https://www.riotinto.com/en/can,https://www.riotinto.com/en/operations/canada/rio-tinto-fer-et-titane,https://miningdataonline.com/property/955/Lac-Tio-(Havre-St-Pierre)-Mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720;https://doi.org/10.1038/s41597-024-03116-3
QC-MAIN-11c40b1f,Lithium Demonstration Plant,GRP-25483238,RTFT Operations Quebec,CMP-7a096012,Rio Tinto,,Quebec,POINT (-73.139626 46.043727),project_facility,Active,Advanced processing project,project,,,Lithium,,,,https://www.riotinto.com/en/can,https://www.riotinto.com/en/operations/canada/rio-tinto-fer-et-titane,-,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
QC-MAIN-3e146840,Rio Tinto Iron and Titanium,GRP-25483238,RTFT Operations Quebec,CMP-7a096012,Rio Tinto,,Quebec,POINT (-73.138424 46.045907),active_facility,,,manufacturing,Electric arc furnace,Iron ore,"Steel, titanium dioxide, scandium",Rio Tinto (100%),,,https://www.riotinto.com/en/can,https://www.riotinto.com/en/operations/canada/rio-tinto-fer-et-titane,,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
QC-MAIN-7b3b4c8b,Scandium Demonstration Plant,GRP-25483238,RTFT Operations Quebec,CMP-7a096012,Rio Tinto,,Quebec,POINT (-73.139626 46.043727),project_facility,Active,Advanced unconventional project,project,,,Scandium,,,,https://www.riotinto.com/en/can,https://www.riotinto.com/en/operations/canada/rio-tinto-fer-et-titane,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
ON-MAIN-eda110b0,Georgia Lake,,,CMP-508b999b,Rock Tech Lithium Inc,,Ontario,POINT (-88.00298 49.45236),project_facility,Active,Advanced project,project,,,Lithium (spodumene),,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
YT-MAIN-73ce66b5,Klaza,,,CMP-17eefa32,Rockhaven Resources Ltd,,Yukon,POINT (-137.3175 62.14117),project_facility,Active,Advanced project,project,,,"Gold, silver, lead, zinc",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
BC-MAIN-116ae608,Revel Ridge,,,CMP-4cd77318,Rokmaster Resources Corp,,British Columbia,POINT (-118.121 51.287),project_facility,Active,Advanced project,project,,,"Gold, lead, silver, zinc",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
ON-MAIN-dca9cce7,Ottawa,,,CMP-9abface1,Royal Canadian Mint,,Ontario,POINT (-75.69922 45.431332),active_facility,,,manufacturing,Refinery,Precious metals,"Gold, silver",,,,https://www.mint.ca/en,https://www.mint.ca/en/storage-and-refinery/refinery,-,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
SK-MAIN-d5c9124e,Rare Earth Processing Facility,,,CMP-f57e5174,Saskatchewan Research Council (SRC),,Saskatchewan,POINT (-106.62737 52.1400327),project_facility,Active,Advanced processing project,project,,,Rare earth elements,,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
QC-MAIN-c4fb59c2,Moblan,,,CMP-f2392338,Sayona Nord,,Quebec,POINT (-74.91215 50.73176),project_facility,Active,Advanced project,project,,,Lithium (spodumene),,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
QC-MAIN-1186a6d0,Authier,,,CMP-9f967ad1,Sayona Québec inc,,Quebec,POINT (-78.19557 48.36207),project_facility,Active,Advanced project,project,,,Lithium (spodumene),,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
QC-MAIN-dc1a16f9,North American Lithium,,,CMP-9f967ad1,Sayona Québec Inc,La Corne,Quebec,POINT (-77.80934 48.4115),active_facility,,,mining,"Open-pit, underground",Other metals,Lithium,"Sayona Mining Ltd (75%), Piedmont Lithium (25%)",,,https://www.sayona.ca/,https://www.sayona.ca/projets/complexe-lithium-amerique-du-nord/,https://miningdataonline.com/property/1628/North-American-Lithium-NAL-Mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
BC-MAIN-b7591127,Iskut,,,CMP-ece75057,Seabridge Gold Inc,,British Columbia,POINT (-131.0925 56.66667),project_facility,Active,Advanced project,project,,,"Gold, copper, silver, iron ore",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
BC-MAIN-4959ea63,KSM,,,CMP-ece75057,Seabridge Gold Inc,,British Columbia,POINT (-130.33556 56.46666),project_facility,Active,Advanced project,project,,,"Gold, copper, silver, molybdenum",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
YT-MAIN-03a159d7,Selwyn,,,CMP-be83d39d,Selwyn Chihong Mining Ltd,,Yukon,POINT (-129.20011 62.45542),project_facility,Active,Advanced project,project,,,"Zinc, lead",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
AB-MAIN-d3a4aba9,The Cobalt Refinery Company Inc.,,,CMP-2ef1f553,Sherritt International Corporation,,Alberta,POINT (-113.19011 53.719929),active_facility,,,manufacturing,Refinery,Base metals,"Nickel, cobalt, copper sulfide, ammonium sulfate","Sherritt International Corporation (50%), General Nickel Company S.A (50%) through Moa Joint Venture",,,https://www.sherritt.com/English/Home/default.aspx,https://sherritt.com/operations/,-,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
ON-MAIN-f4fc3276,Sugar Zone,,,CMP-79f8bb59,Silver Lake Resources Ltd,White River,Ontario,POINT (-85.00401 48.80496),active_facility,,,mining,"Underground, concentrator",Precious metals,Gold,Vault Minerals Ltd (100%),,2018–open,https://vaultminerals.com/,https://vaultminerals.com/operations/sugar-zone,https://miningdataonline.com/property/1741/Sugar-Zone-Mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720;https://doi.org/10.1038/s41597-024-03116-3
MB-MAIN-915d9faa,Tanco,,,CMP-70e504c2,Sinomine Resource Grp Co. Ltd,Lac-du-Bonnet,Manitoba,POINT (-95.4502 50.4291),active_facility,,,mining,"Underground, concentrator, plant",Base metals,"Cesium, lithium",Sinomine Resource Group Co Ltd (100%),Tantalum Mining Corporation of Canada Ltd,,https://tancomine.com/,https://tancomine.com/,https://miningdataonline.com/property/977/Tanco-Bernic-Lake-Mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
BC-MAIN-b1fe389a,Eskay Creek,,,CMP-aaf7bd8a,Skeena Resources Limited,,British Columbia,POINT (-130.43 56.653),project_facility,Active,Advanced project,project,,,"Gold, Silver, copper, lead, zinc",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
QC-MAIN-1d2f31f9,Kwyjibo,,,CMP-ebcf59de,SOQUEM (Investissement Québec),,Quebec,POINT (-65.26564 51.04975),project_facility,Active,Advanced project,project,,,"Rare earth elements, phosphate, iron ore",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
NL-MAIN-bb23d8a6,Great Burnt Lake,,,CMP-b15b2ada,Spruce Ridge Resources Limited,,Newfoundland and Labrador,POINT (-56.1344 48.3758),project_facility,Active,Advanced project,project,,,"Copper, gold",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
SK-MAIN-22ce14be,Santoy,GRP-14bfbb82,Seabee Gold Operation,CMP-4a73c5f8,SSR Mining Inc,Santoy Lake,Saskatchewan,POINT (-103.414571 55.66778),active_facility,,,mining,Underground,Precious metals,Gold,SSR Mining Inc (100%),,2011–open,https://www.ssrmining.com,https://www.ssrmining.com/operations/production/seabee/,https://miningdataonline.com/property/1524/Seabee-Gold-Operation.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720;https://doi.org/10.1038/s41597-024-03116-3
SK-MAIN-29afbdb5,Seabee,GRP-14bfbb82,Seabee Gold Operation,CMP-4a73c5f8,SSR Mining Inc,Laonil Lake,Saskatchewan,POINT (-103.622257 55.683772),active_facility,,,mining,Concentrator,Precious metals,Gold,SSR Mining Inc (100%),,,https://www.ssrmining.com,https://www.ssrmining.com/operations/production/seabee/,https://miningdataonline.com/property/1524/Seabee-Gold-Operation.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
NS-MAIN-c9c77a59,Moose River Consolidated,,,CMP-0356d5ce,St Barbara Limited,Upper Musquodoboit,Nova Scotia,POINT (-62.94292 44.98243),active_facility,,,mining,"Open-pit, concentrator",Precious metals,Gold,St Barbara Limited (100%),,2017–open,https://stbarbara.com.au/,https://stbarbara.com.au/our-operations/our-atlantic-operations/,https://miningdataonline.com/property/944/Atlantic-Operation.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720;https://doi.org/10.1038/s41597-024-03116-3
ON-MAIN-020a683c,Hamilton Works,,,CMP-75ff8886,Stelco Inc,,Ontario,POINT (-79.819 43.275),active_facility,,,manufacturing,Basic oxygen furnace,Iron ore,Steel,,,,https://www.stelco.com/,https://www.stelco.com/about-us/our-facilities,-,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
ON-MAIN-b2e5c9bb,Lake Erie Works,,,CMP-75ff8886,Stelco Inc,,Ontario,POINT (-80.0937 42.8001),active_facility,,,manufacturing,Basic oxygen furnace,Iron ore,Steel,,,,https://www.stelco.com/,https://www.stelco.com/about-us/our-facilities,-,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
QC-MAIN-3032c251,Renard,,,CMP-4566abf1,Stornoway Diamonds Corporation,Mistissini,Quebec,POINT (-72.190579 52.813913),active_facility,,,mining,"Open-pit, underground, concentrator",Diamonds,Diamonds,Stornoway Diamonds Corporation (100%),,2016–open,https://stornowaydiamonds.com/English/home/default.html,https://stornowaydiamonds.com/English/our-business/renard-mine/default.html,https://miningdataonline.com/property/968/Renard-Mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720;https://doi.org/10.1038/s41597-024-03116-3
QC-MAIN-b5937543,Blackrock,,,CMP-408ea322,Strategic Resources Inc,,Quebec,POINT (-74.062113 49.800453),project_facility,Active,Advanced project,project,,,"Iron ore, vanadium, titanium",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
QC-MAIN-64595b02,Blackrock Pyrometallurgical Facility,,,CMP-408ea322,Strategic Resources Inc,,Quebec,POINT (-70.854841 48.399648),project_facility,Active,Advanced processing project,project,,,"Iron ore, vanadium, titanium",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
BC-MAIN-a505d25d,Ootsa,,,CMP-0bd683f7,Surge Copper Corp,,British Columbia,POINT (-127.08333 53.63333),project_facility,Active,Advanced project,project,,,"Copper, gold, molybdenum, silver",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
BC-MAIN-c5d1b42d,Berg,,,CMP-ec368e4c,"Surge Copper Corp., Centerra Gold Inc",,British Columbia,POINT (-127.431 53.802),project_facility,Active,Advanced project,project,,,"Copper, Molybdenum, Gold, Silver",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
QC-MAIN-6a26086e,Sorel Forge,,,CMP-d871d3db,Swiss Steel Holding AG,,Quebec,POINT (-73.124998 46.045865),active_facility,,,manufacturing,Electric arc furnace,Iron ore,Steel,Swiss Steel Holding AG (100%),,,https://swisssteel-group.com/en,http://www.sorelforge.com/,-,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
NL-MAIN-b64bae7a,Scully,,,CMP-8a99044e,Tacora Resources Inc,Wabush,Newfoundland and Labrador,POINT (-66.912573 52.907129),active_facility,,,mining,"Open-pit, concentrator",Iron ore,Iron,Tacora Resources Inc (100%),,,https://tacoraresources.com/,https://www.gem.wiki/Tacora_Resources_Scully_Mine,https://miningdataonline.com/property/4651/Scully-Mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
NL-MAIN-18695c6d,Scully Mine - Manganese project,,,CMP-8a99044e,Tacora Resources Inc,,Newfoundland and Labrador,POINT (-66.91222 52.91806),project_facility,Active,Advanced unconventional project,project,,,Manganese,,,,https://tacoraresources.com/,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
ON-MAIN-1aa10efa,Kenbridge,,,CMP-b4041a5e,Tartisan Nickel Corp,,Ontario,POINT (-93.6347 49.48357),project_facility,Active,Advanced project,project,,,"Nickel, copper, cobalt",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
BC-MAIN-23f67ea8,Aley,,,CMP-e35f138c,Taseko Mines Limited,,British Columbia,POINT (-123.77829 56.4471),project_facility,Active,Advanced project,project,,,Niobium,,,,https://www.tasekomines.com/,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
BC-MAIN-6b4800fe,Gibraltar,,,CMP-e35f138c,Taseko Mines Limited,north of Williams Lake,British Columbia,POINT (-122.28716 52.528495),active_facility,,,mining,"Open-pit, concentrator",Base metals,"Copper, molybdenum, silver",Taseko Mines Limited (100%),,1972–1998; 2004–open,https://www.tasekomines.com/,https://www.tasekomines.com/properties/gibraltar-mine/,https://miningdataonline.com/property/2/Gibraltar-Mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720;https://doi.org/10.1038/s41597-024-03116-3
BC-MAIN-18bed6d7,Yellowhead,,,CMP-e35f138c,Taseko Mines Limited,,British Columbia,POINT (-119.817 51.52),project_facility,Active,Advanced project,project,,,"Copper, gold, silver",,,,https://www.tasekomines.com/,https://www.tasekomines.com/properties/aley-project/,https://miningdataonline.com/property/1500/Aley-Project.aspx,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
NL-MAIN-e09881ff,DSO (3 and 4),GRP-2a663492,DSO,CMP-31bb0d19,Tata Steel Minerals Canada Limited,Menihek,Newfoundland and Labrador,POINT (-67.081916 54.890828),active_facility,,,mining,Open-pit,Iron ore,Iron,"Tata Steel Limited (80%), New Millennium Iron Corporation (20%) through Tata Steel Minerals Canada (TSMC) joint venture",,,https://www.tatasteel.com/investors/annual-report-2014-15/html/tata-steel-minerals-canada.html,-,https://miningdataonline.com/property/941/Howse-Project.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
QC-MAIN-b8c826a2,DSO (Goodwood),GRP-2a663492,DSO,CMP-31bb0d19,Tata Steel Minerals Canada Limited,Schefferville,Quebec,POINT (-67.34778 55.09939),active_facility,,,mining,Open-pit,Iron ore,Iron,"Tata Steel Limited (80%), New Millennium Iron Corporation (20%) through Tata Steel Minerals Canada (TSMC) joint venture",,2019–open,https://www.tatasteel.com/investors/annual-report-2014-15/html/tata-steel-minerals-canada.html,,,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720;https://doi.org/10.1038/s41597-024-03116-3
BC-MAIN-bf503b6b,Highland Valley,,,CMP-06e20c6e,Teck Resources Limited,Logan Lake,British Columbia,POINT (-121.0483 50.4855),active_facility,,,mining,"Open-pit, concentrator",Base metals,"Copper, silver, molybdenum",Teck Resources Limited (100%),,,https://www.teck.com/,https://www.teck.com/operations/canada/operations/highland-valley-copper/,https://miningdataonline.com/property/50/Highland-Valley-Mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
BC-MAIN-193ddddb,Schaft Creek,,,CMP-06e20c6e,Teck Resources Limited,,British Columbia,POINT (-131 57.36667),project_facility,Active,Advanced project,project,,,"Copper, molybdenum, gold, silver",,,,,https://www.teck.com/operations/canada/operations/trail-operations/,-,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
BC-MAIN-3bb6b7cd,Trail,,,CMP-06e20c6e,Teck Resources Limited,,British Columbia,POINT (-117.7137 49.0999),active_facility,,,manufacturing,"Smelter, refinery, plant",Base metals,"Zinc, lead, bismuth, cadmium, indium, germanium, precious metals, liquid sulfur dioxide, sulfuric acid",,,,https://www.teck.com/,,,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
QC-MAIN-2587e541,Strange Lake,,,CMP-9f678e49,Torngat Metals Ltd,,Quebec,POINT (-64.2 56.35),project_facility,Active,Advanced project,project,,,"Rare earth elements, niobium",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
BC-MAIN-23155c25,Myra Falls,,,CMP-05423572,Trafigura Mining Group,Strathcona,British Columbia,POINT (-125.59 49.57),active_facility,,,mining,Underground,Base metals and precious metals,"Zinc, copper, silver, gold, lead",Trafigura Mining Group (100%),Myra Falls Mine Ltd,1966–1985; 2002–2015; 2019–open,https://www.trafigura.com/,,https://miningdataonline.com/property/64/Myra-Falls-Mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720;https://doi.org/10.1038/s41597-024-03116-3
YT-MAIN-68c87980,Freegold Mountain,,,CMP-d4dec651,Triumph Gold Corp,,Yukon,POINT (-137.2 62.3),project_facility,Active,Advanced project,project,,,"Gold, silver, copper, molybdenum, tungsten",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
QC-MAIN-b2148882,Troilus,,,CMP-1fbde0ec,Troilus Gold Corporation,,Quebec,POINT (-74.46 51.01),project_facility,Active,Advanced project,project,,,"Gold, copper, silver",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
ON-MAIN-4a6187a4,RapidSX Demonstration Plant,,,CMP-cb00fbae,Ucore Rare Metals Inc,,Ontario,POINT (-76.5 44.233334),project_facility,Active,Demonstration plant,project,,,Rare earth elements,,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
SK-MAIN-9dd2b7f8,Horseshoe-Raven,,,CMP-172beb3d,Uranium Energy Corp,,Saskatchewan,POINT (-103.73639 58.15333),project_facility,Active,Advanced project,project,,,Uranium,,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
ON-MAIN-387b06fe,Welland Mill,,,CMP-a72e0313,Valbruna ASW Inc,,Ontario,POINT (-79.235065 42.998265),active_facility,,,manufacturing,Electric arc furnace,Iron ore,Steel,,,,https://www.valbrunaasw.ca/,https://www.valbruna-stainless-steel.com/,-,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
ON-MAIN-de2f9639,Clarabelle,GRP-dc07540b,Sudbury Operation,CMP-9617aef4,Vale,Sudbury,Ontario,POINT (-81.056782 46.495822),active_facility,,,mining,Concentrator,Base metals,"Nickel, copper, platinum group metals, gold, silver, cobalt, selenium, tellurium",,,,https://vale.com/canada,https://vale.com/sudbury,https://miningdataonline.com/property/1485/Sudbury-Mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
ON-MAIN-6e9b2449,Coleman,GRP-dc07540b,Sudbury Operation,CMP-9617aef4,Vale,Sudbury,Ontario,POINT (-81.3397 46.6771),active_facility,,,mining,Underground,Base metals,"Nickel, copper, platinum group metals, gold, silver, cobalt, selenium, tellurium","Vale (90%), Manara Minerals Investment Co (10%)",Vale,,https://vale.com/canada,https://vale.com/sudbury,https://miningdataonline.com/property/1485/Sudbury-Mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
ON-MAIN-f080c409,Copper Cliff Complex,GRP-dc07540b,Sudbury Operation,CMP-9617aef4,Vale,Sudbury,Ontario,POINT (-81.068205 46.491445),active_facility,,,mining,Underground,Base metals,"Nickel, copper, platinum group metals, gold, silver, cobalt, selenium, tellurium","Vale (90%), Manara Minerals Investment Co (10%)",,,https://vale.com/canada,https://vale.com/sudbury,https://miningdataonline.com/property/1485/Sudbury-Mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
ON-MAIN-63b394c3,Copper Cliff Complex,GRP-dc07540b,Sudbury Operation,CMP-9617aef4,Vale,,Ontario,POINT (-81.0569 46.4801),active_facility,,,manufacturing,"Smelter, refinery, plant",Base metals,"Nickel (oxide sinter, pellets, powder, sulfide), copper cathodes, gold, silver, selenium cake, tellurium dioxide cake, platinum group metals (in residues), liquid sulfur dioxide, sulfuric acid",,,,https://vale.com/canada,https://vale.com/sudbury,-,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
ON-MAIN-52224e1e,Creighton,GRP-dc07540b,Sudbury Operation,CMP-9617aef4,Vale,Sudbury,Ontario,POINT (-81.1861 46.474),active_facility,,,mining,Underground,Base metals,"Nickel, copper, platinum group metals, gold, silver, cobalt, selenium, tellurium","Vale (90%), Manara Minerals Investment Co (10%)",,,https://vale.com/canada,https://vale.com/sudbury,https://miningdataonline.com/property/1485/Sudbury-Mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
ON-MAIN-48fe2205,Garson,GRP-dc07540b,Sudbury Operation,CMP-9617aef4,Vale,Sudbury,Ontario,POINT (-80.857 46.568),active_facility,,,mining,Underground,Base metals,"Nickel, copper, platinum group metals, gold, silver, cobalt, selenium, tellurium","Vale (90%), Manara Minerals Investment Co (10%)",,,https://vale.com/canada,https://vale.com/sudbury,https://miningdataonline.com/property/1485/Sudbury-Mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
ON-MAIN-2e13aaa0,Port Colborne,,,CMP-9617aef4,Vale,,Ontario,POINT (-79.24 42.883),active_facility,,,manufacturing,Refinery,Base metals,"Electrolytic cobalt, platinum group metals (in residues), copper oxide",,,,https://vale.com/canada,https://vale.com/port-colborne,-,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
MB-MAIN-e0a6250e,Thompson (T-1 and T-3),,,CMP-9617aef4,Vale,Thompson,Manitoba,POINT (-97.8444 55.7152),active_facility,,,mining,"Open-pit, underground, concentrator",Base metals,"Nickel, cobalt, copper, platinum group metals, gold, silver","Vale (90%), Manara Minerals Investment Co (10%)",,,https://vale.com/canada,https://vale.com/thompson,https://miningdataonline.com/property/1377/Thompson-Mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
ON-MAIN-28f3f0fc,Totten,GRP-dc07540b,Sudbury Operation,CMP-9617aef4,Vale,Worthington,Ontario,POINT (-81.454839 46.381174),active_facility,,,mining,Underground,Base metals,"Nickel, copper, platinum group metals, gold, silver, cobalt","Vale (90%), Manara Minerals Investment Co (10%)",,2014–open,https://vale.com/canada,,https://miningdataonline.com/property/626/Totten-Mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720;https://doi.org/10.1038/s41597-024-03116-3
NL-MAIN-d9036091,Long Harbour,,,CMP-9617aef4,Vale,,Newfoundland and Labrador,POINT (-53.811792 47.410938),active_facility,,,manufacturing,Refinery,Base metals,"Nickel, copper, cobalt",,,,https://vale.com/canada,https://vale.com/long-harbour,-,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720
NL-MAIN-2d8801d6,Voisey’s Bay,,,CMP-9617aef4,Vale,Voisey’s Bay,Newfoundland and Labrador,POINT (-62.090855 56.331659),active_facility,,,mining,"Open-pit, underground, concentrator",Base metals,"Nickel, copper, cobalt","Vale (90%), Manara Minerals Investment Co (10%)",,2005–open,https://vale.com/canada,https://vale.com/voisey-s-bay,https://miningdataonline.com/property/417/Voiseys-Bay-Mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720;https://doi.org/10.1038/s41597-024-03116-3
QC-MAIN-860bbbfc,Lac Doré Vanadium,,,CMP-9655934a,VanadiumCorp Resource Inc,,Quebec,POINT (-73.95682 49.84573),project_facility,Active,Advanced project,project,,,"Iron ore, vanadium, titanium",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
YT-MAIN-e05ed9fe,Eagle (Dublin Gulch),,,CMP-661b40f2,Victoria Gold Corporation,Mayo,Yukon,POINT (-135.8456 64.0322),active_facility,,,mining,"Open-pit, concentrator",Precious metals,Gold,x,x,2019–open,https://vgcx.com/,,https://miningdataonline.com/property/1596/Eagle-Gold-Mine.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720;https://doi.org/10.1038/s41597-024-03116-3
QC-MAIN-d59f82aa,Sirmac,,,CMP-d62baf11,Vision Lithium Inc,,Quebec,POINT (-75.47624 50.62225),project_facility,Active,Advanced project,project,,,"Lithium, tantalum",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
NT-MAIN-b1b28b01,Nechalacho - T-Zone & Tardiff Zone,,,CMP-15da9130,Vital Metals Inc,,Northwest Territories,POINT (-112.59972 62.11806),project_facility,Active,Advanced project,project,,,Rare earth elements,,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
AB-MAIN-63f096a6,Rainbow Lake,,,CMP-b0a8e549,Volt Lithium Corporation,,Alberta,POINT (-119.30174 58.50664),project_facility,Active,Advanced unconventional project,project,,,Lithium (brine),,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
QC-MAIN-be473617,Mont Sorcier,,,CMP-4675cb8e,Voyager Metals inc,,Quebec,POINT (-74.127578 49.918163),project_facility,Active,Advanced project,project,,,"Iron ore, vanadium",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
ON-MAIN-3c468faa,Superior Lake,,,CMP-888a49ae,Waroona Energy Inc,,Ontario,POINT (-87.38361 48.9775),project_facility,Active,Advanced project,project,,,"Zinc, copper, gold, silver",,,,,,,https://open.canada.ca/data/en/dataset/22b2db8a-dc12-47f2-9737-99d3da921751
ON-MAIN-cb85213a,Eagle River,,,CMP-3d2c4955,Wesdome Gold Mines Ltd,Wawa,Ontario,POINT (-85.4619 47.9861),active_facility,,,mining,"Underground, concentrator",Precious metals,Gold,Wesdome Gold Mines Ltd (100%),,1983–open,https://www.wesdome.com/English/overview/default.aspx,https://www.wesdome.com/English/operations/eagle-river/default.aspx,https://miningdataonline.com/property/1254/Eagle-River-Complex.aspx,https://open.canada.ca/data/en/dataset/000183ed-8864-42f0-ae43-c4313a860720;https://doi.org/10.1038/s41597-024-03116-3
